RowID,OrderYearMonth,OrderDate,CustomerName,Segment,Region,Category,Sales
2032,2023-02,2023-02-21,Stefania Perrino,Corporate,Central,Technology,47.984
2033,2023-02,2023-02-21,Guy Armstrong,Consumer,East,Technology,27.968
2034,2023-02,2023-02-21,Stefania Perrino,Corporate,Central,Technology,328.776
2035,2023-02,2023-02-21,Alex Russell,Corporate,East,Technology,251.964
2036,2023-02,2023-02-21,Stefania Perrino,Corporate,Central,Technology,217.584
2037,2023-02,2023-02-21,Harry Olson,Consumer,East,Office Supplies,3.024
2038,2023-02,2023-02-22,Katherine Murray,Home Office,East,Furniture,341.96
2039,2023-02,2023-02-22,Pamela Coakley,Corporate,East,Furniture,1573.488
2040,2023-02,2023-02-22,Katherine Murray,Home Office,East,Furniture,605.88
2041,2023-02,2023-02-22,Gary Mitchum,Home Office,East,Furniture,63.2
2042,2023-02,2023-02-22,Rob Williams,Corporate,Central,Office Supplies,29.68
2043,2023-02,2023-02-22,Candace McMahon,Corporate,Central,Office Supplies,49.568
2044,2023-02,2023-02-22,Aaron Hawkins,Corporate,East,Office Supplies,18.9
2045,2023-02,2023-02-22,Katherine Murray,Home Office,East,Office Supplies,14.94
2046,2023-02,2023-02-22,Katherine Murray,Home Office,East,Office Supplies,195.64
2047,2023-02,2023-02-22,Rob Williams,Corporate,Central,Technology,47.53
2048,2023-02,2023-02-22,Gary Mitchum,Home Office,East,Technology,113.97
2049,2023-02,2023-02-22,Katherine Murray,Home Office,East,Technology,1687.8
2050,2023-02,2023-02-22,Aaron Hawkins,Corporate,East,Technology,34.77
2051,2023-02,2023-02-22,James Lanier,Home Office,West,Technology,475.944
2052,2023-02,2023-02-24,Victoria Wilson,Corporate,East,Furniture,452.45
2053,2023-02,2023-02-24,Claudia Bergmann,Corporate,East,Office Supplies,9.84
2054,2023-02,2023-02-24,Victoria Wilson,Corporate,East,Office Supplies,23.68
2055,2023-02,2023-02-24,Claudia Bergmann,Corporate,East,Office Supplies,20.04
2056,2023-02,2023-02-24,Claudia Bergmann,Corporate,East,Office Supplies,85.52
2057,2023-02,2023-02-24,Victoria Wilson,Corporate,East,Technology,89.584
2058,2023-02,2023-02-24,Victoria Wilson,Corporate,East,Technology,1188.0
2059,2023-02,2023-02-24,Victoria Wilson,Corporate,East,Technology,62.982
2060,2023-02,2023-02-25,Amy Hunt,Consumer,Central,Furniture,1352.3976
2061,2023-02,2023-02-25,Amy Hunt,Consumer,Central,Office Supplies,7.056
2062,2023-02,2023-02-25,Sylvia Foulston,Corporate,Central,Office Supplies,10.368
2063,2023-02,2023-02-25,Amy Hunt,Consumer,Central,Technology,398.4
2064,2023-02,2023-02-26,Andrew Gjertsen,Corporate,South,Furniture,192.22
2065,2023-02,2023-02-26,Chris Selesnick,Corporate,Central,Office Supplies,32.34
2066,2023-02,2023-02-26,Chris Selesnick,Corporate,Central,Office Supplies,39.9
2067,2023-02,2023-02-27,Steven Roelle,Home Office,West,Furniture,61.584
2068,2023-02,2023-02-27,James Lanier,Home Office,West,Office Supplies,87.36
2069,2023-02,2023-02-27,Brooke Gillingham,Corporate,East,Office Supplies,59.52
2070,2023-02,2023-02-27,James Lanier,Home Office,West,Office Supplies,56.16
2071,2023-02,2023-02-27,Brooke Gillingham,Corporate,East,Office Supplies,13.168
2072,2023-02,2023-02-27,Brooke Gillingham,Corporate,East,Office Supplies,17.48
2073,2023-02,2023-02-28,Stefania Perrino,Corporate,West,Office Supplies,1.938
2074,2023-02,2023-02-28,Stefania Perrino,Corporate,West,Office Supplies,29.6
2075,2023-03,2023-03-03,Craig Carroll,Consumer,South,Office Supplies,163.44
2076,2023-03,2023-03-03,Craig Carroll,Consumer,South,Office Supplies,42.76
2077,2023-03,2023-03-03,Craig Carroll,Consumer,South,Office Supplies,106.32
2078,2023-03,2023-03-03,Craig Carroll,Consumer,South,Office Supplies,51.55
2079,2023-03,2023-03-04,Michael Moore,Consumer,East,Furniture,1018.104
2080,2023-03,2023-03-06,Cindy Schnelling,Corporate,East,Office Supplies,10.368
2081,2023-03,2023-03-06,Yana Sorensen,Corporate,East,Office Supplies,465.18
2082,2023-03,2023-03-06,Cindy Schnelling,Corporate,East,Technology,10.384
2083,2023-03,2023-03-06,Cindy Schnelling,Corporate,East,Technology,26.376
2084,2023-03,2023-03-06,Cindy Schnelling,Corporate,East,Technology,107.118
2085,2023-03,2023-03-06,Cindy Schnelling,Corporate,East,Technology,235.188
2086,2023-03,2023-03-07,Philip Brown,Consumer,West,Furniture,77.6
2087,2023-03,2023-03-07,Philip Brown,Consumer,West,Furniture,464.85
2088,2023-03,2023-03-07,Philip Brown,Consumer,West,Office Supplies,70.008
2089,2023-03,2023-03-07,Karen Seio,Corporate,South,Office Supplies,9.82
2090,2023-03,2023-03-11,Joni Sundaresam,Home Office,Central,Furniture,254.744
2091,2023-03,2023-03-11,Scott Cohen,Corporate,East,Office Supplies,6.68
2092,2023-03,2023-03-11,Amy Hunt,Consumer,South,Office Supplies,88.96
2093,2023-03,2023-03-11,Scott Cohen,Corporate,East,Office Supplies,6.68
2094,2023-03,2023-03-13,Paul MacIntyre,Consumer,Central,Furniture,199.304
2095,2023-03,2023-03-13,Paul MacIntyre,Consumer,Central,Furniture,102.438
2096,2023-03,2023-03-15,Jane Waco,Corporate,East,Furniture,24.3
2097,2023-03,2023-03-15,Jane Waco,Corporate,East,Furniture,9.48
2098,2023-03,2023-03-15,Jane Waco,Corporate,East,Furniture,31.4
2099,2023-03,2023-03-15,Jane Waco,Corporate,East,Office Supplies,6.48
2100,2023-03,2023-03-15,Jane Waco,Corporate,East,Technology,209.5
2101,2023-03,2023-03-17,Carl Weiss,Home Office,West,Office Supplies,14.62
2102,2023-03,2023-03-17,Carl Weiss,Home Office,West,Office Supplies,29.04
2103,2023-03,2023-03-18,Cyra Reiten,Home Office,South,Office Supplies,13.12
2104,2023-03,2023-03-20,Elizabeth Moffitt,Corporate,West,Office Supplies,182.72
2105,2023-03,2023-03-21,Seth Vernon,Consumer,East,Furniture,181.986
2106,2023-03,2023-03-21,Sean Christensen,Consumer,West,Furniture,2803.92
2107,2023-03,2023-03-21,Seth Vernon,Consumer,East,Technology,431.976
2108,2023-03,2023-03-21,Seth Vernon,Consumer,East,Technology,155.37
2109,2023-03,2023-03-22,Joseph Holt,Consumer,South,Furniture,4297.644
2110,2023-03,2023-03-24,Charles Crestani,Consumer,West,Furniture,227.36
2111,2023-03,2023-03-24,Jeremy Pistek,Consumer,Central,Office Supplies,14.304
2112,2023-03,2023-03-24,Charles Crestani,Consumer,West,Technology,1919.976
2113,2023-03,2023-03-25,Karl Braun,Consumer,Central,Furniture,53.34
2114,2023-03,2023-03-25,Karl Braun,Consumer,Central,Office Supplies,32.96
2115,2023-03,2023-03-25,Karl Braun,Consumer,Central,Office Supplies,12.96
2116,2023-03,2023-03-28,Pauline Webber,Corporate,East,Furniture,90.882
2117,2023-03,2023-03-28,Allen Armold,Consumer,Central,Furniture,28.4
2118,2023-03,2023-03-28,Rick Wilson,Corporate,West,Furniture,136.92
2119,2023-03,2023-03-28,Ken Heidel,Corporate,West,Office Supplies,12.144
2120,2023-03,2023-03-28,Frank Olsen,Consumer,South,Office Supplies,74.52
2121,2023-03,2023-03-28,Allen Armold,Consumer,Central,Technology,149.97
2122,2023-03,2023-03-31,Ivan Liston,Consumer,East,Furniture,283.92
2123,2023-03,2023-03-31,Ivan Liston,Consumer,East,Furniture,1268.82
2124,2023-03,2023-03-31,Ivan Liston,Consumer,East,Office Supplies,5.68
2125,2023-03,2023-03-31,Victoria Wilson,Corporate,West,Office Supplies,5.28
2126,2023-03,2023-03-31,Trudy Schmidt,Consumer,Central,Office Supplies,2.934
2127,2023-03,2023-03-31,Lori Olson,Corporate,South,Office Supplies,29.9
2128,2023-03,2023-03-31,Lori Olson,Corporate,South,Office Supplies,146.73
2129,2023-03,2023-03-31,Trudy Schmidt,Consumer,Central,Office Supplies,670.752
2130,2023-03,2023-03-31,Trudy Schmidt,Consumer,Central,Technology,18.528
2131,2023-04,2023-04-01,Damala Kotsonis,Corporate,South,Office Supplies,311.15
2132,2023-04,2023-04-01,Damala Kotsonis,Corporate,South,Office Supplies,12.96
2133,2023-04,2023-04-02,Brosina Hoffman,Consumer,Central,Office Supplies,5.76
2134,2023-04,2023-04-02,Brosina Hoffman,Consumer,Central,Office Supplies,5.81
2135,2023-04,2023-04-02,Brosina Hoffman,Consumer,Central,Office Supplies,9.54
2136,2023-04,2023-04-02,Lisa Hazard,Consumer,East,Technology,107.982
2137,2023-04,2023-04-03,Sarah Jordon,Consumer,West,Furniture,203.92
2138,2023-04,2023-04-03,Frank Atkinson,Corporate,Central,Furniture,40.784
2139,2023-04,2023-04-03,Frank Atkinson,Corporate,Central,Office Supplies,40.096
2140,2023-04,2023-04-03,Michael Stewart,Corporate,Central,Technology,20.8
2141,2023-04,2023-04-03,Jill Fjeld,Consumer,Central,Technology,479.952
2142,2023-04,2023-04-04,Nona Balk,Corporate,East,Office Supplies,77.24
2143,2023-04,2023-04-08,Karl Braun,Consumer,East,Office Supplies,14.352
2144,2023-04,2023-04-08,Karl Braun,Consumer,East,Office Supplies,14.952
2145,2023-04,2023-04-08,Karl Braun,Consumer,East,Office Supplies,2.286
2146,2023-04,2023-04-08,Ted Trevino,Consumer,East,Office Supplies,26.424
2147,2023-04,2023-04-08,Karl Braun,Consumer,East,Technology,71.976
2148,2023-04,2023-04-08,Ted Trevino,Consumer,East,Technology,625.99
2149,2023-04,2023-04-08,Karl Braun,Consumer,East,Technology,323.982
2150,2023-04,2023-04-09,Justin MacKendrick,Consumer,West,Office Supplies,541.44
2151,2023-04,2023-04-09,Justin MacKendrick,Consumer,West,Office Supplies,11.52
2152,2023-04,2023-04-09,Justin MacKendrick,Consumer,West,Office Supplies,41.72
2153,2023-04,2023-04-09,Justin MacKendrick,Consumer,West,Office Supplies,19.44
2154,2023-04,2023-04-09,Justin MacKendrick,Consumer,West,Office Supplies,13.36
2155,2023-04,2023-04-09,Roy Phan,Corporate,Central,Technology,139.95
2156,2023-04,2023-04-09,Roy Phan,Corporate,Central,Technology,699.98
2157,2023-04,2023-04-09,Roy Phan,Corporate,Central,Technology,134.97
2158,2023-04,2023-04-10,Rob Dowd,Consumer,West,Office Supplies,87.71
2159,2023-04,2023-04-10,Rob Dowd,Consumer,West,Office Supplies,36.84
2160,2023-04,2023-04-10,Sung Pak,Corporate,East,Office Supplies,35.88
2161,2023-04,2023-04-12,Guy Thornton,Consumer,West,Furniture,35.544
2162,2023-04,2023-04-12,Ann Blume,Corporate,West,Office Supplies,9.24
2163,2023-04,2023-04-12,Guy Thornton,Consumer,West,Office Supplies,61.06
2164,2023-04,2023-04-14,Kelly Andreada,Consumer,East,Office Supplies,286.79
2165,2023-04,2023-04-14,Liz MacKendrick,Consumer,South,Technology,29.99
2166,2023-04,2023-04-15,Pierre Wener,Consumer,East,Office Supplies,2541.98
2167,2023-04,2023-04-15,Joe Elijah,Consumer,West,Office Supplies,49.12
2168,2023-04,2023-04-16,Penelope Sewall,Home Office,Central,Office Supplies,79.36
2169,2023-04,2023-04-17,Lindsay Castell,Home Office,East,Office Supplies,26.88
2170,2023-04,2023-04-17,Lindsay Castell,Home Office,East,Office Supplies,10.896
2171,2023-04,2023-04-19,Sung Shariari,Consumer,East,Office Supplies,3.15
2172,2023-04,2023-04-19,Sung Shariari,Consumer,East,Office Supplies,22.72
2173,2023-04,2023-04-21,Erin Smith,Corporate,East,Furniture,493.92
2174,2023-04,2023-04-21,Bill Tyler,Corporate,East,Office Supplies,16.032
2175,2023-04,2023-04-21,Bill Tyler,Corporate,East,Office Supplies,4.419
2176,2023-04,2023-04-21,Nora Paige,Consumer,West,Technology,538.92
2177,2023-04,2023-04-21,Erin Smith,Corporate,East,Technology,105.98
2178,2023-04,2023-04-22,Valerie Dominguez,Consumer,South,Furniture,389.696
2179,2023-04,2023-04-22,Valerie Dominguez,Consumer,South,Furniture,161.568
2180,2023-04,2023-04-23,Craig Molinari,Corporate,Central,Furniture,1227.9984
2181,2023-04,2023-04-23,Dave Hallsten,Corporate,West,Furniture,184.752
2182,2023-04,2023-04-23,Resi Pölking,Consumer,East,Office Supplies,3.552
2183,2023-04,2023-04-23,Craig Molinari,Corporate,Central,Office Supplies,55.328
2184,2023-04,2023-04-23,Shui Tom,Consumer,South,Office Supplies,58.72
2185,2023-04,2023-04-23,Dave Hallsten,Corporate,West,Technology,15.984
2186,2023-04,2023-04-23,Tracy Poddar,Corporate,Central,Technology,95.84
2187,2023-04,2023-04-24,Dave Kipp,Consumer,West,Furniture,787.53
2188,2023-04,2023-04-24,Pete Armstrong,Home Office,Central,Office Supplies,10.16
2189,2023-04,2023-04-24,Pete Armstrong,Home Office,Central,Office Supplies,101.88
2190,2023-04,2023-04-27,Luke Foster,Consumer,East,Furniture,383.607
2191,2023-04,2023-04-27,Alan Haines,Corporate,East,Furniture,99.372
2192,2023-04,2023-04-27,Maribeth Schnelling,Consumer,Central,Furniture,4.712
2193,2023-04,2023-04-27,Alan Haines,Corporate,East,Furniture,33.568
2194,2023-04,2023-04-27,Maribeth Schnelling,Consumer,Central,Office Supplies,180.98
2195,2023-04,2023-04-27,Sarah Foster,Consumer,Central,Office Supplies,60.69
2196,2023-04,2023-04-27,Maribeth Schnelling,Consumer,Central,Office Supplies,11.212
2197,2023-04,2023-04-27,Katherine Nockton,Corporate,East,Office Supplies,2.556
2198,2023-04,2023-04-27,Luke Foster,Consumer,East,Office Supplies,29.34
2199,2023-04,2023-04-27,Jennifer Jackson,Consumer,Central,Office Supplies,7.104
2200,2023-04,2023-04-27,Luke Foster,Consumer,East,Office Supplies,563.4
2201,2023-04,2023-04-27,Maribeth Schnelling,Consumer,Central,Office Supplies,60.416
2202,2023-04,2023-04-27,Katherine Nockton,Corporate,East,Technology,10.312
2203,2023-04,2023-04-27,Mike Vittorini,Consumer,Central,Technology,31.92
2204,2023-04,2023-04-27,Katherine Nockton,Corporate,East,Technology,466.158
2205,2023-04,2023-04-27,Sarah Foster,Consumer,Central,Technology,23.92
2206,2023-04,2023-04-28,John Lucas,Consumer,West,Furniture,435.26
2207,2023-04,2023-04-28,John Lucas,Consumer,West,Technology,1119.984
2208,2023-04,2023-04-29,Eugene Moren,Home Office,East,Office Supplies,30.44
2209,2023-04,2023-04-29,Eugene Moren,Home Office,East,Office Supplies,69.28
2210,2023-04,2023-04-29,Eugene Moren,Home Office,East,Technology,119.85
2211,2023-04,2023-04-29,Eugene Moren,Home Office,East,Technology,587.97
2212,2023-04,2023-04-30,Dana Kaydos,Consumer,Central,Furniture,512.94
2213,2023-04,2023-04-30,Dana Kaydos,Consumer,Central,Furniture,860.93
2214,2023-04,2023-04-30,Dana Kaydos,Consumer,Central,Furniture,373.08
2215,2023-04,2023-04-30,Fred Chung,Corporate,West,Office Supplies,3.408
2216,2023-04,2023-04-30,Dana Kaydos,Consumer,Central,Office Supplies,14.98
2217,2023-04,2023-04-30,Frank Olsen,Consumer,Central,Office Supplies,8.568
2218,2023-04,2023-04-30,Anthony Rawles,Corporate,East,Office Supplies,19.44
2219,2023-04,2023-04-30,Dana Kaydos,Consumer,Central,Technology,769.95
2220,2023-05,2023-05-01,Toby Gnade,Consumer,South,Office Supplies,4.608
2221,2023-05,2023-05-01,Noel Staavos,Corporate,Central,Technology,113.52
2222,2023-05,2023-05-01,Noel Staavos,Corporate,Central,Technology,359.88
2223,2023-05,2023-05-02,Toby Swindell,Consumer,Central,Office Supplies,1.112
2224,2023-05,2023-05-02,Ken Black,Corporate,East,Office Supplies,89.82
2225,2023-05,2023-05-04,Edward Becker,Corporate,South,Furniture,6.408
2226,2023-05,2023-05-04,Edward Becker,Corporate,South,Furniture,30.88
2227,2023-05,2023-05-04,Edward Becker,Corporate,South,Office Supplies,8.688
2228,2023-05,2023-05-04,Evan Bailliet,Consumer,South,Office Supplies,5.04
2229,2023-05,2023-05-05,Marc Crier,Consumer,West,Furniture,141.96
2230,2023-05,2023-05-05,Nicole Fjeld,Home Office,West,Furniture,915.136
2231,2023-05,2023-05-05,Nicole Fjeld,Home Office,West,Furniture,327.76
2232,2023-05,2023-05-05,Nicole Fjeld,Home Office,West,Furniture,915.136
2233,2023-05,2023-05-05,Nicole Fjeld,Home Office,West,Furniture,327.76
2234,2023-05,2023-05-06,Emily Phan,Consumer,East,Office Supplies,671.94
2235,2023-05,2023-05-06,Emily Phan,Consumer,East,Office Supplies,16.52
2236,2023-05,2023-05-06,Arianne Irving,Consumer,West,Office Supplies,19.44
2237,2023-05,2023-05-07,Karen Seio,Corporate,West,Technology,16.776
2238,2023-05,2023-05-08,Monica Federle,Corporate,West,Furniture,43.13
2239,2023-05,2023-05-08,Jeremy Ellison,Consumer,West,Furniture,171.96
2240,2023-05,2023-05-08,Christopher Martinez,Consumer,South,Office Supplies,2.74
2241,2023-05,2023-05-08,Jim Kriz,Home Office,East,Office Supplies,17.52
2242,2023-05,2023-05-08,Christopher Martinez,Consumer,South,Office Supplies,8.34
2243,2023-05,2023-05-08,Christopher Martinez,Consumer,South,Office Supplies,6354.95
2244,2023-05,2023-05-08,Maurice Satty,Consumer,South,Office Supplies,7.38
2245,2023-05,2023-05-08,Maurice Satty,Consumer,South,Office Supplies,491.55
2246,2023-05,2023-05-08,Christopher Martinez,Consumer,South,Office Supplies,46.74
2247,2023-05,2023-05-08,Michael Stewart,Corporate,East,Technology,85.9
2248,2023-05,2023-05-09,Harold Ryan,Corporate,East,Office Supplies,33.82
2249,2023-05,2023-05-09,Harold Ryan,Corporate,East,Technology,15.02
2250,2023-05,2023-05-11,Corinna Mitchell,Home Office,Central,Furniture,383.4656
2251,2023-05,2023-05-11,Berenike Kampe,Consumer,West,Office Supplies,17.568
2252,2023-05,2023-05-11,Guy Armstrong,Consumer,West,Office Supplies,10.9
2253,2023-05,2023-05-11,Berenike Kampe,Consumer,West,Office Supplies,14.62
2254,2023-05,2023-05-11,Corinna Mitchell,Home Office,Central,Office Supplies,65.584
2255,2023-05,2023-05-11,Dan Campbell,Consumer,South,Office Supplies,14.496
2256,2023-05,2023-05-11,Mike Caudle,Corporate,West,Office Supplies,11.96
2257,2023-05,2023-05-11,Berenike Kampe,Consumer,West,Office Supplies,40.14
2258,2023-05,2023-05-11,Fred Hopkins,Corporate,West,Office Supplies,209.7
2259,2023-05,2023-05-11,Fred Hopkins,Corporate,West,Office Supplies,1247.64
2260,2023-05,2023-05-11,Berenike Kampe,Consumer,West,Office Supplies,33.36
2261,2023-05,2023-05-11,Fred Hopkins,Corporate,West,Technology,3149.93
2262,2023-05,2023-05-11,Jesus Ocampo,Home Office,West,Technology,453.576
2263,2023-05,2023-05-12,Joe Kamberova,Consumer,Central,Office Supplies,2.512
2264,2023-05,2023-05-12,Dave Hallsten,Corporate,East,Office Supplies,1087.936
2265,2023-05,2023-05-12,Dave Hallsten,Corporate,East,Office Supplies,49.848
2266,2023-05,2023-05-12,Dave Hallsten,Corporate,East,Office Supplies,23.99
2267,2023-05,2023-05-12,Joe Kamberova,Consumer,Central,Office Supplies,18.864
2268,2023-05,2023-05-12,Bart Watters,Corporate,Central,Office Supplies,51.84
2269,2023-05,2023-05-12,Dave Hallsten,Corporate,East,Office Supplies,83.92
2270,2023-05,2023-05-12,Bryan Mills,Consumer,West,Office Supplies,29.304
2271,2023-05,2023-05-12,Dave Hallsten,Corporate,East,Technology,199.98
2272,2023-05,2023-05-13,Julia West,Consumer,South,Office Supplies,962.08
2273,2023-05,2023-05-13,Julia West,Consumer,South,Office Supplies,12.843
2274,2023-05,2023-05-13,Julia West,Consumer,South,Office Supplies,295.456
2275,2023-05,2023-05-13,Frank Gastineau,Home Office,East,Office Supplies,9.48
2276,2023-05,2023-05-14,Justin Deggeller,Corporate,West,Furniture,91.96
2277,2023-05,2023-05-14,Fred Wasserman,Corporate,South,Office Supplies,19.56
2278,2023-05,2023-05-14,Dean Braden,Consumer,Central,Office Supplies,14.112
2279,2023-05,2023-05-14,Justin Deggeller,Corporate,West,Office Supplies,105.52
2280,2023-05,2023-05-14,Dean Braden,Consumer,Central,Office Supplies,129.568
2281,2023-05,2023-05-14,Debra Catini,Consumer,South,Office Supplies,150.408
2282,2023-05,2023-05-14,Dean Braden,Consumer,Central,Technology,18.392
2283,2023-05,2023-05-14,Debra Catini,Consumer,South,Technology,447.944
2284,2023-05,2023-05-14,Ruben Dartt,Consumer,West,Technology,15.984
2285,2023-05,2023-05-14,Justin Deggeller,Corporate,West,Technology,1487.976
2286,2023-05,2023-05-15,Julia Dunbar,Consumer,Central,Furniture,107.772
2287,2023-05,2023-05-15,Sheri Gordon,Consumer,South,Office Supplies,31.56
2288,2023-05,2023-05-15,Bart Pistole,Corporate,West,Office Supplies,33.36
2289,2023-05,2023-05-15,Alice McCarthy,Corporate,West,Office Supplies,192.72
2290,2023-05,2023-05-15,Sheri Gordon,Consumer,South,Office Supplies,27.92
2291,2023-05,2023-05-15,Alice McCarthy,Corporate,West,Technology,239.97
2292,2023-05,2023-05-16,Dennis Pardue,Home Office,Central,Furniture,359.058
2293,2023-05,2023-05-16,Cathy Prescott,Corporate,West,Furniture,46.9
2294,2023-05,2023-05-16,Ben Peterman,Corporate,South,Office Supplies,6.992
2295,2023-05,2023-05-18,Ellis Ballard,Corporate,West,Furniture,3393.68
2296,2023-05,2023-05-18,Suzanne McNair,Corporate,East,Office Supplies,13.11
2297,2023-05,2023-05-18,Benjamin Venier,Corporate,South,Office Supplies,74.352
2298,2023-05,2023-05-18,Gene McClure,Consumer,East,Office Supplies,40.032
2299,2023-05,2023-05-18,Suzanne McNair,Corporate,East,Office Supplies,1085.42
2300,2023-05,2023-05-18,Gene McClure,Consumer,East,Technology,16.776
2301,2023-05,2023-05-19,Mark Van Huff,Consumer,West,Office Supplies,83.7
2302,2023-05,2023-05-20,John Huston,Consumer,East,Office Supplies,22.92
2303,2023-05,2023-05-20,Chloris Kastensmidt,Consumer,East,Office Supplies,5.232
2304,2023-05,2023-05-20,Alan Barnes,Consumer,West,Office Supplies,33.4
2305,2023-05,2023-05-20,Chloris Kastensmidt,Consumer,East,Office Supplies,15.552
2306,2023-05,2023-05-20,Alan Barnes,Consumer,West,Technology,166.24
2307,2023-05,2023-05-21,Sara Luxemburg,Home Office,South,Furniture,1166.92
2308,2023-05,2023-05-21,Richard Bierner,Consumer,West,Furniture,19.92
2309,2023-05,2023-05-21,Denny Ordway,Consumer,West,Office Supplies,73.28
2310,2023-05,2023-05-21,Alan Shonely,Consumer,South,Office Supplies,5.56
2311,2023-05,2023-05-21,Richard Bierner,Consumer,West,Office Supplies,9.87
2312,2023-05,2023-05-21,Richard Bierner,Consumer,West,Office Supplies,212.64
2313,2023-05,2023-05-21,Chad McGuire,Consumer,East,Office Supplies,17.64
2314,2023-05,2023-05-21,Richard Bierner,Consumer,West,Technology,53.25
2315,2023-05,2023-05-22,Daniel Raglin,Home Office,Central,Furniture,366.744
2316,2023-05,2023-05-22,Fred Chung,Corporate,Central,Office Supplies,23.52
2317,2023-05,2023-05-22,Fred Chung,Corporate,Central,Technology,180.96
2318,2023-05,2023-05-23,Ed Braxton,Corporate,Central,Furniture,22.38
2319,2023-05,2023-05-23,Ed Braxton,Corporate,Central,Office Supplies,98.376
2320,2023-05,2023-05-23,Scott Cohen,Corporate,South,Technology,79.96
2321,2023-05,2023-05-25,Michael Oakman,Consumer,Central,Office Supplies,32.192
2322,2023-05,2023-05-25,Cari Sayre,Corporate,Central,Office Supplies,9.156
2323,2023-05,2023-05-25,Michael Oakman,Consumer,Central,Technology,50.12
2324,2023-05,2023-05-25,Michael Oakman,Consumer,Central,Technology,47.976
2325,2023-05,2023-05-25,John Dryer,Consumer,West,Technology,71.976
2326,2023-05,2023-05-25,John Lucas,Consumer,West,Technology,87.8
2327,2023-05,2023-05-27,Nicole Fjeld,Home Office,East,Furniture,108.4
2328,2023-05,2023-05-27,Nat Carroll,Consumer,Central,Office Supplies,644.076
2329,2023-05,2023-05-27,Nicole Fjeld,Home Office,East,Office Supplies,11.16
2330,2023-05,2023-05-27,Nicole Fjeld,Home Office,East,Office Supplies,82.344
2331,2023-05,2023-05-27,Nat Carroll,Consumer,Central,Office Supplies,12.76
2332,2023-05,2023-05-27,Nicole Fjeld,Home Office,East,Office Supplies,9.088
2333,2023-05,2023-05-27,Nat Carroll,Consumer,Central,Office Supplies,5.84
2334,2023-05,2023-05-27,Nat Carroll,Consumer,Central,Technology,599.98
2335,2023-05,2023-05-27,Nat Carroll,Consumer,Central,Technology,10.95
2336,2023-05,2023-05-28,Valerie Takahito,Home Office,East,Furniture,352.45
2337,2023-05,2023-05-28,Carol Adams,Corporate,West,Furniture,892.224
2338,2023-05,2023-05-28,Valerie Takahito,Home Office,East,Furniture,7.584
2339,2023-05,2023-05-28,Valerie Takahito,Home Office,East,Furniture,547.136
2340,2023-05,2023-05-28,Valerie Takahito,Home Office,East,Office Supplies,98.112
2341,2023-05,2023-05-28,Jennifer Ferguson,Consumer,West,Office Supplies,23.84
2342,2023-05,2023-05-28,Valerie Takahito,Home Office,East,Office Supplies,10.428
2343,2023-05,2023-05-28,Greg Guthrie,Corporate,South,Office Supplies,157.794
2344,2023-05,2023-05-28,Ted Trevino,Consumer,East,Office Supplies,23.904
2345,2023-05,2023-05-28,Valerie Takahito,Home Office,East,Office Supplies,563.808
2346,2023-05,2023-05-28,Jennifer Ferguson,Consumer,West,Technology,239.94
2347,2023-05,2023-05-28,Valerie Takahito,Home Office,East,Technology,14.85
2348,2023-05,2023-05-28,Valerie Takahito,Home Office,East,Technology,41.988
2349,2023-05,2023-05-29,Thomas Thornton,Consumer,Central,Office Supplies,42.048
2350,2023-05,2023-05-29,Thomas Thornton,Consumer,Central,Office Supplies,9.648
2351,2023-05,2023-05-29,Thomas Thornton,Consumer,Central,Office Supplies,6.9
2352,2023-05,2023-05-29,Mark Hamilton,Consumer,South,Office Supplies,47.952
2353,2023-05,2023-05-29,Thomas Thornton,Consumer,Central,Office Supplies,7.968
2354,2023-05,2023-05-29,Thomas Thornton,Consumer,Central,Technology,25.488
2355,2023-05,2023-05-30,Peter Fuller,Consumer,Central,Office Supplies,463.248
2356,2023-05,2023-05-30,Frank Merwin,Home Office,East,Office Supplies,11.736
2357,2023-05,2023-05-30,Resi Pölking,Consumer,East,Office Supplies,25.92
2358,2023-05,2023-05-30,Resi Pölking,Consumer,East,Office Supplies,22.58
2359,2023-05,2023-05-30,Peter Fuller,Consumer,Central,Technology,383.952
2360,2023-06,2023-06-01,Jay Kimmel,Consumer,West,Furniture,369.912
2361,2023-06,2023-06-01,Ivan Gibson,Consumer,East,Office Supplies,370.14
2362,2023-06,2023-06-01,Mick Crebagga,Consumer,East,Office Supplies,17.94
2363,2023-06,2023-06-02,Eugene Hildebrand,Home Office,East,Office Supplies,14.67
2364,2023-06,2023-06-02,Dario Medina,Corporate,West,Office Supplies,12.832
2365,2023-06,2023-06-02,Eugene Hildebrand,Home Office,East,Office Supplies,142.04
2366,2023-06,2023-06-03,Patrick Ryan,Consumer,South,Furniture,54.528
2367,2023-06,2023-06-03,Patrick Ryan,Consumer,South,Furniture,67.36
2368,2023-06,2023-06-03,Sanjit Engle,Consumer,East,Office Supplies,406.6
2369,2023-06,2023-06-03,Andy Reiter,Consumer,West,Office Supplies,52.76
2370,2023-06,2023-06-03,Sanjit Engle,Consumer,East,Technology,85.14
2371,2023-06,2023-06-03,Andy Reiter,Consumer,West,Technology,639.968
2372,2023-06,2023-06-03,Sanjit Engle,Consumer,East,Technology,21.99
2373,2023-06,2023-06-04,Robert Dilbeck,Home Office,West,Office Supplies,40.74
2374,2023-06,2023-06-05,Bill Tyler,Corporate,West,Furniture,37.68
